ticker,date,open,high,low,close,volume,ex-dividend,split_ratio,adj_open,adj_high,adj_low,adj_close,adj_volume
FB,2015-09-28,92.08,92.29,88.18,89.21,40914897.0,0.0,1.0,92.08,92.29,88.18,89.21,40914897.0
FB,2015-09-29,89.1,90.06,85.72,86.67,42281838.0,0.0,1.0,89.1,90.06,85.72,86.67,42281838.0
FB,2015-09-30,88.44,90.02,88.01,89.73,35159225.0,0.0,1.0,88.44,90.02,88.01,89.73,35159225.0
FB,2015-10-01,90.05,90.95,88.36,90.95,29283652.0,0.0,1.0,90.05,90.95,88.36,90.95,29283652.0
FB,2015-10-02,88.9,92.2,88.37,92.07,37881652.0,0.0,1.0,88.9,92.2,88.37,92.07,37881652.0
FB,2015-10-05,92.94,94.27,92.66,94.01,27292517.0,0.0,1.0,92.94,94.27,92.66,94.01,27292517.0
FB,2015-10-06,94.08,94.17,92.34,92.8,22488275.0,0.0,1.0,94.08,94.17,92.34,92.8,22488275.0
FB,2015-10-07,93.11,93.66,91.37,92.4,24129277.0,0.0,1.0,93.11,93.66,91.37,92.4,24129277.0
FB,2015-10-08,91.89,93.22,90.47,92.47,27290523.0,0.0,1.0,91.89,93.22,90.47,92.47,27290523.0
FB,2015-10-09,92.9,93.74,92.23899999999999,93.24,20012911.0,0.0,1.0,92.9,93.74,92.23899999999999,93.24,20012911.0
FB,2015-10-12,93.32,94.6,92.67,94.26,18449562.0,0.0,1.0,93.32,94.6,92.67,94.26,18449562.0
FB,2015-10-13,93.66,95.37,93.55,94.12,19480347.0,0.0,1.0,93.66,95.37,93.55,94.12,19480347.0
FB,2015-10-14,94.08,95.2,93.61,94.07,19253351.0,0.0,1.0,94.08,95.2,93.61,94.07,19253351.0
FB,2015-10-15,94.99,96.3,94.9,95.96,27557516.0,0.0,1.0,94.99,96.3,94.9,95.96,27557516.0
FB,2015-10-16,96.18,97.59,95.35,97.54,25412856.0,0.0,1.0,96.18,97.59,95.35,97.54,25412856.0
FB,2015-10-19,97.18,98.57,96.92,98.47,23729924.0,0.0,1.0,97.18,98.57,96.92,98.47,23729924.0
FB,2015-10-20,98.73,99.59,96.56,97.0,30881777.0,0.0,1.0,98.73,99.59,96.56,97.0,30881777.0
FB,2015-10-21,97.37,98.18,96.47,97.11,22003730.0,0.0,1.0,97.37,98.18,96.47,97.11,22003730.0
FB,2015-10-22,97.79,99.73,97.55,99.67,26392075.0,0.0,1.0,97.79,99.73,97.55,99.67,26392075.0
FB,2015-10-23,101.91,102.85,100.16,102.19,42809661.0,0.0,1.0,101.91,102.85,100.16,102.19,42809661.0
FB,2015-10-26,102.2,103.81,101.55,103.77,25961212.0,0.0,1.0,102.2,103.81,101.55,103.77,25961212.0
FB,2015-10-27,102.94,104.1,102.4,103.7,23795472.0,0.0,1.0,102.94,104.1,102.4,103.7,23795472.0
FB,2015-10-28,103.9,104.48,102.92,104.2,24081515.0,0.0,1.0,103.9,104.48,102.92,104.2,24081515.0
FB,2015-10-29,103.96,105.12,103.52,104.88,20316691.0,0.0,1.0,103.96,105.12,103.52,104.88,20316691.0
FB,2015-10-30,104.51,104.72,101.65,101.97,33487104.0,0.0,1.0,104.51,104.72,101.65,101.97,33487104.0
FB,2015-11-02,102.46,103.47,101.18,103.31,24003944.0,0.0,1.0,102.46,103.47,101.18,103.31,24003944.0
FB,2015-11-03,103.22,103.65,102.4,102.58,21242341.0,0.0,1.0,103.22,103.65,102.4,102.58,21242341.0
FB,2015-11-04,103.19,104.14,102.48,103.94,43469308.0,0.0,1.0,103.19,104.14,102.48,103.94,43469308.0
FB,2015-11-05,108.8,110.65,107.95,108.76,63232861.0,0.0,1.0,108.8,110.65,107.95,108.76,63232861.0
FB,2015-11-06,108.04,108.74,105.91,107.095,35084342.0,0.0,1.0,108.04,108.74,105.91,107.095,35084342.0
FB,2015-11-09,107.0,108.25,105.86,106.49,26383540.0,0.0,1.0,107.0,108.25,105.86,106.49,26383540.0
FB,2015-11-10,105.96,108.15,105.24,107.91,25031681.0,0.0,1.0,105.96,108.15,105.24,107.91,25031681.0
FB,2015-11-11,108.27,109.87,107.11,109.01,25057099.0,0.0,1.0,108.27,109.87,107.11,109.01,25057099.0
FB,2015-11-12,108.48,109.39,108.0,108.02,20924674.0,0.0,1.0,108.48,109.39,108.0,108.02,20924674.0
FB,2015-11-13,107.71,108.25,103.83,103.95,30278403.0,0.0,1.0,107.71,108.25,103.83,103.95,30278403.0
FB,2015-11-16,103.32,104.17,100.47,104.04,49309167.0,0.0,1.0,103.32,104.17,100.47,104.04,49309167.0
FB,2015-11-17,104.62,106.2,104.14,105.13,26774146.0,0.0,1.0,104.62,106.2,104.14,105.13,26774146.0
FB,2015-11-18,105.8,107.88,105.39,107.77,23836526.0,0.0,1.0,105.8,107.88,105.39,107.77,23836526.0
FB,2015-11-19,107.36,107.73,105.95,106.26,25520599.0,0.0,1.0,107.36,107.73,105.95,106.26,25520599.0
FB,2015-11-20,106.84,107.87,106.62,107.32,22129648.0,0.0,1.0,106.84,107.87,106.62,107.32,22129648.0
FB,2015-11-23,107.19,107.46799999999999,106.08,106.95,19897220.0,0.0,1.0,107.19,107.46799999999999,106.08,106.95,19897220.0
FB,2015-11-24,106.0,106.49,104.39,105.74,23577293.0,0.0,1.0,106.0,106.49,104.39,105.74,23577293.0
FB,2015-11-25,106.33,106.6,105.1,105.41,15150785.0,0.0,1.0,106.33,106.6,105.1,105.41,15150785.0
FB,2015-11-27,105.78,105.96,104.86,105.45,5913066.0,0.0,1.0,105.78,105.96,104.86,105.45,5913066.0
FB,2015-11-30,105.84,106.0999,103.75,104.24,20383179.0,0.0,1.0,105.84,106.0999,103.75,104.24,20383179.0
FB,2015-12-01,104.83,107.15,104.5,107.12,22781868.0,0.0,1.0,104.83,107.15,104.5,107.12,22781868.0
FB,2015-12-02,107.0,107.92,105.79,106.07,24429063.0,0.0,1.0,107.0,107.92,105.79,106.07,24429063.0
FB,2015-12-03,106.27,106.85,103.35,104.38,23236485.0,0.0,1.0,106.27,106.85,103.35,104.38,23236485.0
FB,2015-12-04,104.81,107.73,104.11,106.18,21224721.0,0.0,1.0,104.81,107.73,104.11,106.18,21224721.0
FB,2015-12-07,106.48,106.83,104.66,105.61,15474890.0,0.0,1.0,106.48,106.83,104.66,105.61,15474890.0
FB,2015-12-08,104.0,106.91,103.95,106.49,20401791.0,0.0,1.0,104.0,106.91,103.95,106.49,20401791.0
FB,2015-12-09,106.18,106.44,103.55,104.6,23517268.0,0.0,1.0,106.18,106.44,103.55,104.6,23517268.0
FB,2015-12-10,105.05,106.4,104.41,105.42,17454312.0,0.0,1.0,105.05,106.4,104.41,105.42,17454312.0
FB,2015-12-11,104.15,104.34,101.91,102.12,26427727.0,0.0,1.0,104.15,104.34,101.91,102.12,26427727.0
FB,2015-12-14,102.285,104.74,101.46,104.66,24813496.0,0.0,1.0,102.285,104.74,101.46,104.66,24813496.0
FB,2015-12-15,105.3,105.8,104.28,104.55,21764331.0,0.0,1.0,105.3,105.8,104.28,104.55,21764331.0
FB,2015-12-16,105.37,107.09,104.19,106.79,22680547.0,0.0,1.0,105.37,107.09,104.19,106.79,22680547.0
FB,2015-12-17,107.49,107.75,106.13,106.22,21675686.0,0.0,1.0,107.49,107.75,106.13,106.22,21675686.0
FB,2015-12-18,106.08,106.59,103.97,104.04,35994199.0,0.0,1.0,106.08,106.59,103.97,104.04,35994199.0
FB,2015-12-21,104.91,105.15,103.6,104.77,16138786.0,0.0,1.0,104.91,105.15,103.6,104.77,16138786.0
FB,2015-12-22,105.22,105.6601,104.81,105.51,14597122.0,0.0,1.0,105.22,105.6601,104.81,105.51,14597122.0
FB,2015-12-23,105.89,106.11,103.86,104.63,19599673.0,0.0,1.0,105.89,106.11,103.86,104.63,19599673.0
FB,2015-12-24,104.74,105.32,104.5,105.02,6512134.0,0.0,1.0,104.74,105.32,104.5,105.02,6512134.0
FB,2015-12-28,105.02,105.98,104.53,105.93,13069733.0,0.0,1.0,105.02,105.98,104.53,105.93,13069733.0
FB,2015-12-29,106.42,107.74,106.25,107.26,17179901.0,0.0,1.0,106.42,107.74,106.25,107.26,17179901.0
FB,2015-12-30,107.0,107.25,106.06,106.22,13115007.0,0.0,1.0,107.0,107.25,106.06,106.22,13115007.0
FB,2015-12-31,106.0,106.17,104.62,104.66,18391064.0,0.0,1.0,106.0,106.17,104.62,104.66,18391064.0
MSFT,2015-01-02,46.66,47.42,46.54,46.76,27913852.0,0.0,1.0,43.470533356584,44.178583192654,43.358736014047004,43.563697808699,27913852.0
MSFT,2015-01-05,46.37,46.73,46.25,46.325,39673865.0,0.0,1.0,43.200356445453,43.535748473065006,43.088559102915,43.158432442001,39673865.0
MSFT,2015-01-06,46.38,46.748999999999995,45.54,45.65,36447854.0,0.0,1.0,43.209672890663995,43.553449718966,42.427091492902996,42.529572390229,36447854.0
MSFT,2015-01-07,45.98,46.46,45.49,46.23,29114061.0,0.0,1.0,42.837015082206,43.28420445235601,42.380509266846,43.069926212492,29114061.0
MSFT,2015-01-08,46.75,47.7499,46.72,47.59,29645202.0,0.0,1.0,43.554381363486996,44.48593272017901,43.526432027853005,44.336962761247996,29645202.0
MSFT,2015-01-09,47.61,47.82,46.9,47.19,23715642.0,0.0,1.0,44.355595651671,44.551241001112004,43.694128041659,43.964304952791004,23715642.0
MSFT,2015-01-12,47.42,47.54,46.36,46.6,23651887.0,0.0,1.0,44.178583192654,44.290380535191005,43.191040000241,43.414634685316,23651887.0
MSFT,2015-01-13,46.97,47.91,46.06,46.355,35270601.0,0.0,1.0,43.759343158138996,44.635089008015,42.911546643898,43.186381777635,35270601.0
MSFT,2015-01-14,45.96,46.24,45.62,45.955,29719580.0,0.0,1.0,42.818382191784,43.079242657704,42.501623054595,42.813723969178,29719580.0
MSFT,2015-01-15,46.22,46.38,45.41,45.48,32750779.0,0.0,1.0,43.060609767281,43.209672890663995,42.305977705154,42.371192821634004,32750779.0
MSFT,2015-01-16,45.31,46.28,45.17,46.24,35695289.0,0.0,1.0,42.212813253040004,43.11650843854999,42.08238302008,43.079242657704,35695289.0
MSFT,2015-01-20,46.3,46.65,45.57,46.39,36161860.0,0.0,1.0,43.135141328973,43.46121691137299,42.455040828537,43.218989335875996,36161860.0
MSFT,2015-01-21,45.94,46.14,45.48,45.92,39081143.0,0.0,1.0,42.799749301361,42.98607820559,42.371192821634004,42.781116410938,39081143.0
MSFT,2015-01-22,46.38,47.135,46.08,47.13,35898035.0,0.0,1.0,43.209672890663995,43.913064504128,42.930179534321,43.908406281522,35898035.0
MSFT,2015-01-23,47.36,47.39,46.8,47.18,26211594.0,0.0,1.0,44.122684521385004,44.15063385702,43.600963589545,43.954988507579,26211594.0
MSFT,2015-01-26,47.0,47.1339,46.2399,47.01,42525530.0,0.0,1.0,43.787292493773,43.912039695155,43.079149493252004,43.796608938985,42525530.0
MSFT,2015-01-27,42.95,43.2,42.105,42.66,169163953.0,0.0,1.0,40.01413218314,40.247043313426,39.226892562772996,39.743955272008,169163953.0
MSFT,2015-01-28,42.74,42.79,41.16,41.19,84507078.0,0.0,1.0,39.8184868337,39.865069059757,38.346488490292,38.374437825926,84507078.0
MSFT,2015-01-29,40.93,42.12,40.79,42.01,63585273.0,0.0,1.0,38.132210250429004,39.24086723059,38.001780017468,39.138386333263995,63585273.0
MSFT,2015-01-30,41.55,41.58,40.35,40.4,78004944.0,0.0,1.0,38.709829853538,38.737779189172,37.591856428165,37.638438654222,78004944.0
MSFT,2015-02-02,40.59,41.37,40.23,41.28,50352532.0,0.0,1.0,37.81545111324,38.542133839731996,37.480059085628,38.458285832829,50352532.0
MSFT,2015-02-03,41.63,41.93,41.045,41.6,52082448.0,0.0,1.0,38.784361415229995,39.063854771573,38.239349370359996,38.756412079595,52082448.0
MSFT,2015-02-04,41.94,42.21,41.36,41.84,41614812.0,0.0,1.0,39.073171216784,39.324715237493,38.532817394521,38.98000676467,41614812.0
MSFT,2015-02-05,42.22,42.64,41.855,42.45,36548168.0,0.0,1.0,39.334031682705,39.725322381585,38.993981432487004,39.548309922568,36548168.0
MSFT,2015-02-06,42.68,42.79,42.15,42.41,34616554.0,0.0,1.0,39.762588162431,39.865069059757,39.268816566224,39.511044141722,34616554.0
MSFT,2015-02-09,42.24,42.74,42.21,42.36,31381061.0,0.0,1.0,39.352664573127,39.8184868337,39.324715237493,39.464461915665005,31381061.0
MSFT,2015-02-10,42.74,42.77,42.18,42.6,29670676.0,0.0,1.0,39.8184868337,39.846436169334,39.296765901859004,39.688056600739,29670676.0
MSFT,2015-02-11,42.65,42.65,42.21,42.38,38262509.0,0.0,1.0,39.734638826796996,39.734638826796996,39.324715237493,39.483094806088,38262509.0
MSFT,2015-02-12,42.66,43.09,42.51,43.09,33268831.0,0.0,1.0,39.743955272008,40.1445624161,39.604208593836,40.1445624161,33268831.0
MSFT,2015-02-13,43.38,43.87,43.15,43.87,40264887.0,0.0,1.0,40.414739327232,40.871245142592,40.200461087369,40.871245142592,40264887.0
MSFT,2015-02-17,43.97,44.0,43.19,43.58,33695749.0,0.31,1.0,41.255803972273995,41.283952121447,40.523952093757,40.889878033015,33695749.0
MSFT,2015-02-18,43.63,43.7,43.39,43.53,27111657.0,0.0,1.0,40.936791614971,41.00247062971,40.711606421582,40.842964451059,27111657.0
MSFT,2015-02-19,43.18,43.5263,43.05,43.5,27603420.0,0.0,1.0,40.514569377366,40.839492845994,40.39259406428,40.814816301885,27603420.0
MSFT,2015-02-20,43.51,43.88,43.29,43.855,29721133.0,0.0,1.0,40.824199018277,41.171359524752,40.617779257669,41.147902733773996,29721133.0
MSFT,2015-02-23,43.7,44.19,43.65,44.15,32518754.0,0.0,1.0,41.00247062971,41.462223732881,40.955557047754,41.424692867316,32518754.0
MSFT,2015-02-24,44.15,44.3,43.92,44.09,25271747.0,0.0,1.0,41.424692867316,41.565433613184,41.208890390317,41.368396568968,25271747.0
MSFT,2015-02-25,43.95,44.09,43.8,43.99,29759820.0,0.0,1.0,41.237038539491,41.368396568968,41.096297793622,41.274569405056,29759820.0
MSFT,2015-02-26,43.99,44.23,43.89,44.055,28957329.0,0.0,1.0,41.274569405056,41.499754598446,41.180742241143996,41.335557061599005,28957329.0
MSFT,2015-02-27,44.13,44.2,43.66,43.85,33807740.0,0.0,1.0,41.405927434533,41.471606449271995,40.964939764145,41.143211375579,33807740.0
MSFT,2015-03-02,43.67,44.19,43.55,43.88,31924049.0,0.0,1.0,40.974322480535996,41.462223732881,40.861729883842,41.171359524752,31924049.0
MSFT,2015-03-03,43.56,43.825,43.09,43.28,31748648.0,0.0,1.0,40.871112600233005,41.119754584601004,40.430124929845,40.608396541278,31748648.0
MSFT,2015-03-04,43.01,43.21,42.88,43.055,25748692.0,0.0,1.0,40.355063198715,40.542717526539,40.233087885629004,40.397285422475,25748692.0
MSFT,2015-03-05,43.07,43.24,42.82,43.11,23193541.0,0.0,1.0,40.411359497062,40.570865675713,40.176791587280995,40.448890362627,23193541.0
MSFT,2015-03-06,43.0,43.11,42.15,42.36,36248785.0,0.0,1.0,40.345680482323,40.448890362627,39.548149589068,39.745186633284,36248785.0
MSFT,2015-03-09,42.19,43.125,42.19,42.85,32107957.0,0.0,1.0,39.585680454633,40.462964437214,39.585680454633,40.204939736455,32107957.0
MSFT,2015-03-10,42.35,42.71,42.03,42.03,39159730.0,0.0,1.0,39.735803916893,40.073581706978004,39.435556992373,39.435556992373,39159730.0
MSFT,2015-03-11,42.31,42.37,41.84,41.98,32215314.0,0.0,1.0,39.698273051328,39.754569349675,39.257285380940004,39.388643410417,32215314.0
MSFT,2015-03-12,41.33,41.65,40.86,41.02,59992502.0,0.0,1.0,38.778766844987004,39.079013769506,38.337779174599,38.487902636858,59992502.0
MSFT,2015-03-13,40.7,41.47,40.61,41.38,58007705.0,0.0,1.0,38.187655712339,38.910124874464,38.103211264818,38.825680426943,58007705.0
MSFT,2015-03-16,41.47,41.64,41.28,41.56,35273452.0,0.0,1.0,38.910124874464,39.069631053115,38.731853263031,38.994569321985004,35273452.0
MSFT,2015-03-17,41.37,41.83,41.15,41.695,31673448.0,0.0,1.0,38.816297710552,39.247902664548995,38.609877949944,39.121235993267,31673448.0
MSFT,2015-03-18,41.43,42.83,41.33,42.5,44194771.0,0.0,1.0,38.872594008899,40.186174303672,38.778766844987004,39.876544662762,44194771.0
MSFT,2015-03-19,42.26,42.59,42.22,42.285,33879066.0,0.0,1.0,39.651359469372004,39.960989110282995,39.613828603807,39.67481626035,33879066.0
MSFT,2015-03-20,42.56,42.98,42.49,42.88,71904529.0,0.0,1.0,39.932840961109,40.326915049541,39.867161946370004,40.233087885629004,71904529.0
MSFT,2015-03-23,42.88,43.13,42.78,42.855,26246086.0,0.0,1.0,40.233087885629004,40.467655795409996,40.139260721716,40.20963109465,26246086.0
MSFT,2015-03-24,42.78,43.17,42.75,42.9,25513252.0,0.0,1.0,40.139260721716,40.505186660974005,40.111112572542,40.251853318411,25513252.0
MSFT,2015-03-25,42.92,42.925,41.44,41.46,43469907.0,0.0,1.0,40.270618751194,40.275310109389,38.88197672529,38.900742158073,43469907.0
MSFT,2015-03-26,41.22,41.61,40.92,41.21,37495627.0,0.0,1.0,38.675556964683,39.041482903941,38.394075472946,38.666174248291995,37495627.0
MSFT,2015-03-27,41.12,41.43,40.83,40.97,34401398.0,0.0,1.0,38.581729800771,38.872594008899,38.309631025425,38.440989054902,34401398.0
MSFT,2015-03-30,41.1,41.54,40.91,40.96,35049662.0,0.0,1.0,38.562964367988,38.975803889203,38.384692756555,38.431606338511,35049662.0
MSFT,2015-03-31,40.78,41.03,40.54,40.655,34887219.0,0.0,1.0,38.262717443469,38.49728535325,38.037532250079,38.145433488578,34887219.0
MSFT,2015-04-01,40.6,40.76,40.31,40.72,36865322.0,0.0,1.0,38.093828548425996,38.243952010686,37.82172977308,38.206421145121006,36865322.0
MSFT,2015-04-02,40.66,40.74,40.12,40.29,37487476.0,0.0,1.0,38.150124846774,38.225186577904,37.643458161647,37.802964340298,37487476.0
MSFT,2015-04-06,40.34,41.78,40.18,41.545,39223692.0,0.0,1.0,37.849877922254,39.200989082592,37.699754459994004,38.980495247398,39223692.0
MSFT,2015-04-07,41.61,41.91,41.31,41.53,28809375.0,0.0,1.0,39.041482903941,39.322964395678,38.760001412204,38.966421172810996,28809375.0
MSFT,2015-04-08,41.46,41.69,41.04,41.42,24753438.0,0.0,1.0,38.900742158073,39.116544635071,38.506668069641,38.863211292508,24753438.0
MSFT,2015-04-09,41.25,41.62,41.25,41.48,25723861.0,0.0,1.0,38.703705113857005,39.050865620333,38.703705113857005,38.919507590855,25723861.0
MSFT,2015-04-10,41.63,41.95,41.41,41.72,28022002.0,0.0,1.0,39.060248336724,39.360495261243,38.853828576117,39.144692784245,28022002.0
MSFT,2015-04-13,41.4,42.06,41.39,41.76,30276692.0,0.0,1.0,38.844445859725,39.463705141546995,38.835063143334,39.18222364981,30276692.0
MSFT,2015-04-14,41.8,42.03,41.39,41.65,24244382.0,0.0,1.0,39.219754515375,39.435556992373,38.835063143334,39.079013769506,24244382.0
MSFT,2015-04-15,41.76,42.46,41.68,42.255,27343581.0,0.0,1.0,39.18222364981,39.839013797197,39.10716191868,39.646668111176,27343581.0
MSFT,2015-04-16,41.95,42.34,41.82,42.16,22509652.0,0.0,1.0,39.360495261243,39.726421200502,39.238519948157,39.557532305459,22509652.0
MSFT,2015-04-17,41.67,41.74,41.16,41.615,42387608.0,0.0,1.0,39.097779202289,39.163458217027,38.619260666336004,39.046174262137,42387608.0
MSFT,2015-04-20,41.73,43.17,41.68,42.905,46057733.0,0.0,1.0,39.154075500636,40.505186660974005,39.10716191868,40.256544676607,46057733.0
MSFT,2015-04-21,43.0,43.15,42.53,42.635,26013844.0,0.0,1.0,40.345680482323,40.486421228192,39.904692811935,40.003211334043,26013844.0
MSFT,2015-04-22,42.67,43.13,42.55,42.985,25064273.0,0.0,1.0,40.036050841413,40.467655795409996,39.923458244718,40.331606407737006,25064273.0
MSFT,2015-04-23,42.89,43.61,42.8,43.34,46309530.0,0.0,1.0,40.24247060202,40.918026182189,40.158026154499,40.664692839626,46309530.0
MSFT,2015-04-24,45.66,48.14,45.65,47.87,130933665.0,0.0,1.0,42.841483042392994,45.16839670742001,42.832100326002,44.915063364856,130933665.0
MSFT,2015-04-27,47.23,48.13,47.22,48.03,59248172.0,0.0,1.0,44.314569515817006,45.15901399102899,44.305186799426004,45.065186827116,59248172.0
MSFT,2015-04-28,47.78,49.21,47.7,49.155,60730778.0,0.0,1.0,44.830618917334995,46.17234736128199,44.755557186204996,46.12074242113,60730778.0
MSFT,2015-04-29,48.72,49.31,48.5,49.06,47804562.0,0.0,1.0,45.712594258112,46.266174525195,45.506174497504,46.031606615414,47804562.0
MSFT,2015-04-30,48.7,49.54,48.6,48.64,64725457.0,0.0,1.0,45.693828825329,46.481977002193005,45.600001661417,45.637532526982,64725457.0
MSFT,2015-05-01,48.58,48.875,48.4,48.655,38937336.0,0.0,1.0,45.581236228634005,45.858026362176,45.412347333591995,45.65160660156901,38937336.0
MSFT,2015-05-04,48.37,48.87,48.18,48.24,34039485.0,0.0,1.0,45.384199184418,45.85333500398,45.205927572985,45.262223871332,34039485.0
MSFT,2015-05-05,47.82,48.16,47.31,47.6,50369191.0,0.0,1.0,44.8681497829,45.187162140202,44.389631246947005,44.66173002229299,50369191.0
MSFT,2015-05-06,47.57,47.77,46.02,46.28,52433020.0,0.0,1.0,44.633581873119,44.82123620094401,43.179260832477,43.423211458649995,52433020.0
MSFT,2015-05-07,46.27,47.085,46.16,46.7,32971654.0,0.0,1.0,43.413828742258,44.178520128143994,43.31061886195501,43.817285547082,32971654.0
MSFT,2015-05-08,47.55,47.98,47.52,47.75,35364911.0,0.0,1.0,44.614816440337,45.018273245159996,44.586668291162994,44.802470768161,35364911.0
MSFT,2015-05-11,47.55,47.91,47.37,47.37,24609416.0,0.0,1.0,44.614816440337,44.952594230421,44.445927545294,44.445927545294,24609416.0
MSFT,2015-05-12,46.85,47.68,46.42,47.35,29928264.0,0.0,1.0,43.95802629295,44.736791753423006,43.554569488127,44.427162112512,29928264.0
MSFT,2015-05-13,48.19,48.32,47.57,47.625,34184613.0,0.0,1.0,45.215310289376,45.337285602461996,44.633581873119,44.685186813270995,34184613.0
MSFT,2015-05-14,48.0301,48.82,48.03,48.72,32980892.0,0.0,1.0,45.065280654279995,45.806421422024,45.065186827116,45.712594258112,32980892.0
MSFT,2015-05-15,48.87,48.905,48.05,48.295,28642694.0,0.0,1.0,45.85333500398,45.886174511349,45.08395225989899,45.313828811484,28642694.0
MSFT,2015-05-18,47.98,48.22,47.61,48.01,24136502.0,0.0,1.0,45.018273245159996,45.24345843854999,44.671112738683995,45.046421394334004,24136502.0
MSFT,2015-05-19,47.56,47.81,47.18,47.58,28574813.0,0.31,1.0,44.914941101633,45.151037301704996,44.556074877524004,44.933828797638995,28574813.0
MSFT,2015-05-20,47.39,47.93,47.27,47.58,25047919.0,0.0,1.0,44.754395685584,45.264363477739,44.64106950955,44.933828797638995,25047919.0
MSFT,2015-05-21,47.28,47.6,47.005,47.42,22410698.0,0.0,1.0,44.650513357552995,44.952716493645,44.390807537474004,44.782727229593,22410698.0
MSFT,2015-05-22,47.3,47.35,46.82,46.9,25720583.0,0.0,1.0,44.669401053559,44.716620293573,44.216096349420994,44.291647133444,25720583.0
MSFT,2015-05-26,46.83,46.88,46.19,46.59,29581860.0,0.0,1.0,44.225540197424,44.272759437438005,43.62113392524,43.99888784535499,29581860.0
MSFT,2015-05-27,46.82,47.77,46.62,47.61,27335639.0,0.0,1.0,44.216096349420994,45.113261909693,44.02721938936401,44.96216034164699,27335639.0
MSFT,2015-05-28,47.5,48.02,47.39,47.45,19283666.0,0.0,1.0,44.858278013616,45.34935810976499,44.754395685584,44.811058773602,19283666.0
MSFT,2015-05-29,47.43,47.57,46.59,46.86,36519594.0,0.0,1.0,44.792171077595995,44.924384949636,43.99888784535499,44.253871741432,36519594.0
MSFT,2015-06-01,47.06,47.77,46.62,47.23,28837332.0,0.0,1.0,44.442748701490004,45.113261909693,44.02721938936401,44.603294117538006,28837332.0
MSFT,2015-06-02,46.93,47.35,46.62,46.92,21498326.0,0.0,1.0,44.319978677452,44.716620293573,44.02721938936401,44.31053482945,21498326.0
MSFT,2015-06-03,47.37,47.735,46.82,46.85,28002154.0,0.0,1.0,44.735507989579,45.080208441683,44.216096349420994,44.24442789342999,28002154.0
MSFT,2015-06-04,46.79,47.16,46.2,46.36,27745512.0,0.0,1.0,44.187764805411994,44.537187181518,43.630577773243,43.78167934128899,27745512.0
MSFT,2015-06-05,46.31,46.52,45.84,46.14,25438086.0,0.0,1.0,43.734460101275,43.932780909335,43.29059924514,43.573914685226,25438086.0
MSFT,2015-06-08,46.3,46.43,45.67,45.73,22121634.0,0.0,1.0,43.725016253272,43.847786277309,43.130053829091,43.186716917109,22121634.0
MSFT,2015-06-09,45.76,45.94,45.46,45.65,24406057.0,0.0,1.0,43.215048461117,43.385037725169,42.931733021031,43.111166133086,24406057.0
MSFT,2015-06-10,45.79,46.83,45.69,46.61,28417405.0,0.0,1.0,43.243380005126,44.225540197424,43.148941525097,44.017775541361,28417405.0
MSFT,2015-06-11,46.66,46.92,46.13,46.44,27347758.0,0.0,1.0,44.064994781375,44.31053482945,43.564470837223,43.85723012531201,27347758.0
MSFT,2015-06-12,46.22,46.47,45.9,45.97,23930972.0,0.0,1.0,43.649465469249,43.885561669321,43.347262333157,43.413369269177,23930972.0
MSFT,2015-06-15,45.45,45.65,45.0201,45.475,33254517.0,0.0,1.0,42.922289173028,43.111166133086,42.516298147385,42.945898793035,33254517.0
MSFT,2015-06-16,45.35,46.24,45.3,45.83,27070306.0,0.0,1.0,42.827850693,43.668353165255006,42.780631452985,43.281155397137006,27070306.0
MSFT,2015-06-17,45.73,46.07,45.36,45.97,28704061.0,0.0,1.0,43.186716917109,43.507807749206,42.837294541002,43.413369269177,28704061.0
MSFT,2015-06-18,46.22,46.8,46.17,46.72,32658343.0,0.0,1.0,43.649465469249,44.197208653415004,43.602246229235,44.121657869392,32658343.0
MSFT,2015-06-19,46.79,46.825,45.99,46.1,63837036.0,0.0,1.0,44.187764805411994,44.220818273422005,43.432256965183,43.536139293215,63837036.0
MSFT,2015-06-22,46.33,46.72,46.16,46.23,20318055.0,0.0,1.0,43.753347797280995,44.121657869392,43.592802381232005,43.658909317252,20318055.0
MSFT,2015-06-23,46.13,46.28,45.62,45.91,25896473.0,0.0,1.0,43.564470837223,43.706128557266,43.082834589076995,43.35670618116,25896473.0
MSFT,2015-06-24,45.67,46.245,45.55,45.635,34890901.0,0.0,1.0,43.130053829091,43.673075089256,43.016727653057,43.097000361081,34890901.0
MSFT,2015-06-25,46.03,46.06,45.5,45.65,20615995.0,0.0,1.0,43.470032357194995,43.498363901203,42.969508413043,43.111166133086,20615995.0
MSFT,2015-06-26,45.65,46.28,45.03,45.26,49835287.0,0.0,1.0,43.111166133086,43.706128557266,42.525647556908005,42.742856060974,49835287.0
MSFT,2015-06-29,45.04,45.23,44.36,44.37,34081746.0,0.0,1.0,42.535091404911,42.714524516965,41.892909740716,41.902353588719,34081746.0
MSFT,2015-06-30,44.71,44.72,43.94,44.15,35945384.0,0.0,1.0,42.223444420816,42.232888268818996,41.496268124595,41.694588932656,35945384.0
MSFT,2015-07-01,44.46,45.23,44.1,44.445,28343907.0,0.0,1.0,41.987348220743996,42.714524516965,41.647369692641,41.97318244874,28343907.0
MSFT,2015-07-02,44.48,44.75,44.06,44.4,21752013.0,0.0,1.0,42.00623591675,42.261219812828,41.60959430063,41.930685132727,21752013.0
